PO_Number,Ref_WorkOrderID,ProductID,SupplierName,ProcessName,DispatchDate,InputWeight_kg,OutputWeight_kg,SupplierScope1_kgCO2e,SupplierScope2_kgCO2e,ProcessingFee_NTD
PO-2024-EXT-04114,WO-2024-CS-02057,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-04-23,4122.9,4142.69,3804.65,8084.87,40569
PO-2024-EXT-04120,WO-2024-CS-02060,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-04-23,12122.3,12198.67,16841.48,26341.81,82795
PO-2024-EXT-04127,WO-2024-CS-02064,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-04-23,4062.4,4042.09,5010.17,8530.83,16330
PO-2024-EXT-04129,WO-2024-CS-02065,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-04-23,12037.2,11977.01,12518.37,19580.02,117001
PO-2024-EXT-04130,WO-2024-CS-02065,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-04-23,12037.2,12084.15,14954.13,30361.43,72463
PO-2024-EXT-04131,WO-2024-CS-02066,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-04-23,5935.1,5905.42,7068.79,16493.84,48667
PO-2024-EXT-04137,WO-2024-CS-02069,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-04-23,3391.5,3374.54,3744.39,6109.27,33779
PO-2024-EXT-04146,WO-2024-CS-02073,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-04-23,4884.6,4915.86,2979.02,11916.04,22615
PO-2024-EXT-04168,WO-2024-M12-02084,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-04-23,2456.8,2466.63,2450.84,4357.06,10122
PO-2024-EXT-04174,WO-2024-CS-02087,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-04-23,9463.4,9537.21,11292.06,16938.08,48357
PO-2024-EXT-04186,WO-2024-M10-02093,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-04-23,481.9,485.23,696.59,1186.1,2799
PO-2024-EXT-04198,WO-2024-M10-02099,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-04-23,723,726.33,902.97,1537.5,2624
PO-2024-EXT-04200,WO-2024-M12-02100,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-04-23,986.8,989.07,666.73,2508.18,8190
PO-2024-EXT-04202,WO-2024-CS-02101,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-04-23,5893.6,5919.53,5253.58,15760.75,42080
PO-2024-EXT-04203,WO-2024-M12-02102,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-04-23,1578.3,1570.41,1007.73,3373.71,5539
PO-2024-EXT-04206,WO-2024-M10-02103,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-04-23,300.4,302.26,264.05,561.12,1607
PO-2024-EXT-04209,WO-2024-M12-02105,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-04-23,2896.9,2882.42,2294.12,8630.25,16280
PO-2024-EXT-04210,WO-2024-M12-02105,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-04-23,2896.9,2913.41,2944.87,7572.54,16802
PO-2024-EXT-04218,WO-2024-CS-02109,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-04-23,7699.2,7726.15,8576.03,14602.42,37495
PO-2024-EXT-04232,WO-2024-CS-02116,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-04-23,8318.7,8341.16,5122.31,17148.59,72539
PO-2024-EXT-04233,WO-2024-M10-02117,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-04-23,398.9,396.91,459.74,719.08,3003
PO-2024-EXT-04235,WO-2024-M12-02118,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-04-23,1199.3,1193.3,1187.57,2523.59,4425
PO-2024-EXT-04243,WO-2024-CS-02122,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-04-23,14066.9,13996.57,8929.81,35719.25,137152
PO-2024-EXT-04252,WO-2024-CS-02126,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-04-23,7438.5,7457.84,7807.61,19115.19,51176
PO-2024-EXT-04257,WO-2024-CS-02129,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-04-23,8920.1,8875.5,5644.82,17875.26,40675
PO-2024-EXT-04267,WO-2024-M12-02134,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-04-23,3212.7,3196.64,4470.82,7612.48,12047
PO-2024-EXT-04279,WO-2024-CS-02140,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-04-23,5118.5,5092.91,4740.48,13492.14,47039
PO-2024-EXT-04282,WO-2024-M10-02141,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-04-23,412,414.55,277.74,833.25,3782
PO-2024-EXT-04286,WO-2024-CS-02143,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-04-23,13854.2,13890.22,14166.63,31532.19,42393
PO-2024-EXT-04133,WO-2024-CS-02067,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-04-24,11934.7,11875.03,9979.77,35382.84,71608
PO-2024-EXT-04134,WO-2024-CS-02067,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-04-24,11934.7,12028.98,13009.34,24160.21,118153
PO-2024-EXT-04139,WO-2024-CS-02070,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-04-24,6878.7,6844.31,6283.08,12196.56,45193
PO-2024-EXT-04140,WO-2024-CS-02070,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-04-24,6878.7,6896.58,6256.58,16915.93,27789
PO-2024-EXT-04149,WO-2024-M10-02075,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-04-24,459,456.7,403.95,988.98,3245
PO-2024-EXT-04152,WO-2024-CS-02076,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-04-24,3769.1,3798.5,5540.49,8665.9,11872
PO-2024-EXT-04156,WO-2024-M12-02078,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-04-24,3268,3291.86,4300.81,6726.92,23398
PO-2024-EXT-04159,WO-2024-M10-02080,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-04-24,758.4,754.61,846.67,1719,2889
PO-2024-EXT-04161,WO-2024-CS-02081,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-04-24,11758.4,11699.61,9521.14,27098.64,79369
PO-2024-EXT-04169,WO-2024-M12-02085,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-04-24,3181.1,3165.19,2909.76,7123.89,22776
PO-2024-EXT-04170,WO-2024-M12-02085,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-04-24,3181.1,3196.69,2745,6109.83,20040
PO-2024-EXT-04172,WO-2024-M10-02086,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-04-24,547.7,550.11,574.32,861.47,3669
PO-2024-EXT-04175,WO-2024-CS-02088,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-04-24,9338.3,9291.61,12284.44,19214.12,38100
PO-2024-EXT-04176,WO-2024-CS-02088,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-04-24,9338.3,9387.79,9252.6,19661.79,58924
PO-2024-EXT-04177,WO-2024-CS-02089,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-04-24,2896.6,2882.12,1822.94,6102.89,22216
PO-2024-EXT-04182,WO-2024-M10-02091,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-04-24,737.3,742.39,832.29,1417.15,4976
PO-2024-EXT-04187,WO-2024-CS-02094,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-04-24,7877.7,7838.31,9739.1,18086.9,58846
PO-2024-EXT-04192,WO-2024-CS-02096,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-04-24,6035.6,6057.33,8657.14,15390.46,39955
PO-2024-EXT-04193,WO-2024-M10-02097,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-04-24,742,738.29,805.33,1431.69,5438
PO-2024-EXT-04219,WO-2024-CS-02110,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-04-24,10748.8,10695.06,13706.79,24367.62,96524
PO-2024-EXT-04234,WO-2024-M10-02117,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-04-24,398.9,401.13,269.08,765.84,1563
PO-2024-EXT-04238,WO-2024-M10-02119,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-04-24,222.9,223.9,186.35,456.24,922
PO-2024-EXT-04239,WO-2024-CS-02120,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-04-24,11540,11482.3,10747.43,19106.55,47544
PO-2024-EXT-04242,WO-2024-M12-02121,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-04-24,1025.3,1029.71,941.57,2981.63,3557
PO-2024-EXT-04248,WO-2024-M10-02124,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-04-24,261.4,262.34,165.82,623.82,1069
PO-2024-EXT-04255,WO-2024-M10-02128,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-04-24,630.1,626.95,938.92,1468.57,5116
PO-2024-EXT-04260,WO-2024-M10-02130,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-04-24,509.8,511.43,655.45,1165.24,3425
PO-2024-EXT-04261,WO-2024-M10-02131,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-04-24,274.9,273.53,270.5,662.24,926
PO-2024-EXT-04269,WO-2024-M12-02135,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-04-24,1110.5,1104.95,656.67,2470.34,4175
PO-2024-EXT-04271,WO-2024-CS-02136,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-04-24,3198.1,3182.11,3070.09,5457.96,21875
PO-2024-EXT-04285,WO-2024-CS-02143,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-04-24,13854.2,13784.93,21074.41,32962.52,137018
PO-2024-EXT-04291,WO-2024-M12-02146,P-M12-EH-001,高裕熱處理股份有限公司,熱處理,2024-04-24,2970.2,2955.35,4009.23,6541.37,9059
PO-2024-EXT-04294,WO-2024-CS-02147,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-04-24,13498.6,13563.39,12437.63,23098.45,49269
PO-2024-EXT-04298,WO-2024-M12-02149,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-04-24,3067.1,3085.2,3972.51,6763.99,20764
PO-2024-EXT-04307,WO-2024-CS-02154,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-04-24,4647.3,4624.06,5246.46,11677.6,45264
PO-2024-EXT-04308,WO-2024-CS-02154,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-04-24,4647.3,4682.15,5747.81,11669.79,43684
PO-2024-EXT-04309,WO-2024-CS-02155,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-04-24,10710,10656.45,10962.29,29638.78,54299
PO-2024-EXT-04315,WO-2024-M10-02158,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-04-24,253,251.73,387.79,606.54,1454
PO-2024-EXT-04326,WO-2024-CS-02163,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-04-24,13169.9,13229.16,15409.32,32744.82,74805
PO-2024-EXT-04160,WO-2024-M10-02080,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-04-25,758.4,760.07,810.62,2191.66,2866
PO-2024-EXT-04173,WO-2024-CS-02087,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-04-25,9463.4,9416.08,11389.69,20248.34,36528
PO-2024-EXT-04184,WO-2024-M10-02092,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-04-25,394.9,396.95,388.7,825.97,2918
PO-2024-EXT-04188,WO-2024-CS-02094,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-04-25,7877.7,7927.33,10115.27,15172.91,29068
PO-2024-EXT-04190,WO-2024-CS-02095,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-04-25,8049.4,8096.89,7655.6,17039.91,49825
PO-2024-EXT-04201,WO-2024-CS-02101,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-04-25,5893.6,5864.13,4711.24,13408.92,32179
PO-2024-EXT-04204,WO-2024-M12-02102,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-04-25,1578.3,1590.14,1395.83,4948.83,6849
PO-2024-EXT-04211,WO-2024-M10-02106,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-04-25,760.1,756.3,604.88,1346.37,4568
PO-2024-EXT-04212,WO-2024-M10-02106,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-04-25,760.1,764.58,675.28,2260.71,4872
PO-2024-EXT-04216,WO-2024-M10-02108,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-04-25,842.8,845.92,1207.97,1811.96,4685
PO-2024-EXT-04262,WO-2024-M10-02131,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-04-25,274.9,276.36,164.63,551.14,1146
PO-2024-EXT-04263,WO-2024-M10-02132,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-04-25,288.8,287.36,232.5,517.51,2622
PO-2024-EXT-04273,WO-2024-M10-02137,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-04-25,361.7,359.89,328.51,844.73,1226
PO-2024-EXT-04278,WO-2024-M12-02139,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-04-25,3305.4,3326.55,2942.34,7203.64,27401
PO-2024-EXT-04281,WO-2024-M10-02141,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-04-25,412,409.94,243.63,916.5,3909
PO-2024-EXT-04284,WO-2024-M10-02142,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-04-25,633.9,638.65,376.87,1417.74,2465
PO-2024-EXT-04292,WO-2024-M12-02146,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-04-25,2970.2,2993.07,3002.05,5827.51,27207
PO-2024-EXT-04295,WO-2024-M10-02148,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-04-25,320,318.4,213.58,607.89,2777
PO-2024-EXT-04296,WO-2024-M10-02148,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-04-25,320,321.31,253.45,620.51,1696
PO-2024-EXT-04310,WO-2024-CS-02155,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-04-25,10710,10758.19,7880.38,23641.12,93391
PO-2024-EXT-04311,WO-2024-M10-02156,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-04-25,352,350.24,256.16,857.6,3111
PO-2024-EXT-04318,WO-2024-CS-02159,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-04-25,10548.9,10631.18,8611.26,23282.28,82703
PO-2024-EXT-04319,WO-2024-M10-02160,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-04-25,391.3,389.34,309.06,1162.65,2109
PO-2024-EXT-04323,WO-2024-CS-02162,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-04-25,4813.5,4789.43,3701.27,9517.56,26474
PO-2024-EXT-04339,WO-2024-M12-02170,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-04-25,2315.6,2304.02,2188.82,3571.23,13662
PO-2024-EXT-04344,WO-2024-CS-02172,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-04-25,13253.8,13282.96,17852.3,33154.27,71437
PO-2024-EXT-04196,WO-2024-M10-02098,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-04-26,630.1,634.95,595.26,1785.8,5620
PO-2024-EXT-04217,WO-2024-CS-02109,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-04-26,7699.2,7660.7,5377.81,15306.08,39188
PO-2024-EXT-04225,WO-2024-CS-02113,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-04-26,6000.5,5970.5,7272.07,13505.27,33422
PO-2024-EXT-04227,WO-2024-CS-02114,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-04-26,5143.4,5117.68,5743.57,14061.85,45107
PO-2024-EXT-04231,WO-2024-CS-02116,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-04-26,8318.7,8277.11,8767.94,17801.58,44754
PO-2024-EXT-04237,WO-2024-M10-02119,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-04-26,222.9,221.79,174.59,552.88,862
PO-2024-EXT-04246,WO-2024-CS-02123,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-04-26,11948.1,12010.23,15803.06,30676.53,100722
PO-2024-EXT-04258,WO-2024-CS-02129,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-04-26,8920.1,8946.86,9176.79,14353.45,41210
PO-2024-EXT-04270,WO-2024-M12-02135,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-04-26,1110.5,1117.39,929.67,2645.98,9938
PO-2024-EXT-04283,WO-2024-M10-02142,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-04-26,633.9,630.73,585.45,1666.26,2446
PO-2024-EXT-04287,WO-2024-CS-02144,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-04-26,9220,9173.9,11790.29,22887.05,29319
PO-2024-EXT-04289,WO-2024-CS-02145,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-04-26,11049.9,10994.65,9372.94,20862.35,66520
PO-2024-EXT-04299,WO-2024-M10-02150,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-04-26,418.9,416.81,363.12,1149.9,2437
PO-2024-EXT-04301,WO-2024-M10-02151,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-04-26,735.5,731.82,658.64,1536.82,6854
PO-2024-EXT-04305,WO-2024-M10-02153,P-M10-BN-002,允成表面處理股份有限公司,熱處理,2024-04-26,355.7,353.92,371.62,955.58,1938
PO-2024-EXT-04316,WO-2024-M10-02158,P-M10-BN-002,精斌企業股份有限公司,表面處理,2024-04-26,253,254.29,222.76,705.4,2036
PO-2024-EXT-04328,WO-2024-CS-02164,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-04-26,7654.4,7699.56,10471.4,15707.1,67435
PO-2024-EXT-04330,WO-2024-CS-02165,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-04-26,9016.4,9045.25,9555.4,15590.39,66090
PO-2024-EXT-04340,WO-2024-M12-02170,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-04-26,2315.6,2330.88,2514.55,6156.32,21720
PO-2024-EXT-04341,WO-2024-CS-02171,P-CS-BS-003,高裕熱處理股份有限公司,熱處理,2024-04-26,12709.2,12645.65,10524.98,25768.04,104850
PO-2024-EXT-04354,WO-2024-M12-02177,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-04-26,1983.4,1994.31,1977.96,3227.19,18584
PO-2024-EXT-04355,WO-2024-M12-02178,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-04-26,1792.9,1783.94,2429.01,4135.89,7117
PO-2024-EXT-04361,WO-2024-M10-02181,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-04-26,381.7,379.79,482.87,755.25,3534
PO-2024-EXT-04376,WO-2024-M12-02188,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-04-26,2893.5,2909.41,3037.43,7436.45,10416
PO-2024-EXT-04386,WO-2024-CS-02193,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-04-26,10132.2,10206.17,8022.05,32088.2,32524
PO-2024-EXT-04240,WO-2024-CS-02120,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-04-27,11540,11621.93,8553.74,28636.44,83665
PO-2024-EXT-04241,WO-2024-M12-02121,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-04-27,1025.3,1020.17,1073.94,2629.28,5577
PO-2024-EXT-04250,WO-2024-M12-02125,P-M12-EH-001,精斌企業股份有限公司,表面處理,2024-04-27,1091.1,1097.32,858.76,2444.17,6186
PO-2024-EXT-04253,WO-2024-CS-02127,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-04-27,9209.7,9163.65,11763.38,23883.22,53139
PO-2024-EXT-04256,WO-2024-M10-02128,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-04-27,630.1,632.31,538.22,1384,5557
PO-2024-EXT-04259,WO-2024-M10-02130,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-04-27,509.8,507.25,383.48,1036.82,3609
PO-2024-EXT-04265,WO-2024-CS-02133,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-04-27,11725.6,11666.97,16193.76,24290.63,97205
PO-2024-EXT-04272,WO-2024-CS-02136,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-04-27,3198.1,3222.09,2420.43,7664.71,9658
PO-2024-EXT-04277,WO-2024-M12-02139,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-04-27,3305.4,3288.87,3388.85,7201.31,22179
PO-2024-EXT-04297,WO-2024-M12-02149,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-04-27,3067.1,3051.76,1826.48,6871.04,22113
PO-2024-EXT-04300,WO-2024-M10-02150,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-04-27,418.9,421.08,483.74,1027.94,4050
PO-2024-EXT-04303,WO-2024-M10-02152,P-M10-BN-002,高裕熱處理股份有限公司,熱處理,2024-04-27,311,309.44,213.05,576.02,1688
PO-2024-EXT-04304,WO-2024-M10-02152,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-04-27,311,312.06,297.08,551.72,2646
PO-2024-EXT-04312,WO-2024-M10-02156,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-04-27,352,354.01,277.19,646.78,1619
PO-2024-EXT-04313,WO-2024-M10-02157,P-M10-BN-002,精斌企業股份有限公司,熱處理,2024-04-27,573.5,570.63,411.02,1546.24,4438
PO-2024-EXT-04317,WO-2024-CS-02159,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-04-27,10548.9,10496.16,11789.29,18439.65,76585
PO-2024-EXT-04320,WO-2024-M10-02160,P-M10-BN-002,高裕熱處理股份有限公司,表面處理,2024-04-27,391.3,392.32,477.07,1013.75,3513
PO-2024-EXT-04327,WO-2024-CS-02164,P-CS-BS-003,允成表面處理股份有限公司,熱處理,2024-04-27,7654.4,7616.13,7980.18,17762.34,72410
PO-2024-EXT-04342,WO-2024-CS-02171,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-04-27,12709.2,12779.1,12970.79,31756.06,58208
PO-2024-EXT-04347,WO-2024-M12-02174,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-04-27,1626.6,1618.47,1799.1,4626.23,6327
PO-2024-EXT-04349,WO-2024-M12-02175,P-M12-EH-001,精斌企業股份有限公司,熱處理,2024-04-27,1143,1137.29,1199.28,2042,4183
PO-2024-EXT-04358,WO-2024-CS-02179,P-CS-BS-003,精斌企業股份有限公司,表面處理,2024-04-27,8350.9,8398.5,8612.66,15994.94,68727
PO-2024-EXT-04364,WO-2024-M12-02182,P-M12-EH-001,允成表面處理股份有限公司,表面處理,2024-04-27,2500,2520,1915.7,7206.7,12300
PO-2024-EXT-04366,WO-2024-M10-02183,P-M10-BN-002,允成表面處理股份有限公司,表面處理,2024-04-27,478.7,480.61,359.31,923.92,1785
PO-2024-EXT-04378,WO-2024-M12-02189,P-M12-EH-001,高裕熱處理股份有限公司,表面處理,2024-04-27,2560.6,2576.99,2047.67,5013.28,13315
PO-2024-EXT-04384,WO-2024-CS-02192,P-CS-BS-003,高裕熱處理股份有限公司,表面處理,2024-04-27,10066.3,10089.45,14454.15,23583.08,75799
PO-2024-EXT-04387,WO-2024-M12-02194,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-04-27,1973.7,1963.83,2240.33,4986.56,5940
PO-2024-EXT-04389,WO-2024-M12-02195,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-04-27,810.7,806.65,815.36,1330.33,3826
PO-2024-EXT-04391,WO-2024-CS-02196,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-04-27,13993.5,13923.53,12403.08,24076.57,52195
PO-2024-EXT-04393,WO-2024-CS-02197,P-CS-BS-003,精斌企業股份有限公司,熱處理,2024-04-27,5025.7,5000.57,5502.63,14149.61,31209
PO-2024-EXT-04404,WO-2024-CS-02202,P-CS-BS-003,允成表面處理股份有限公司,表面處理,2024-04-27,8231,8259.81,9913.42,19243.71,48645
PO-2024-EXT-04419,WO-2024-M12-02210,P-M12-EH-001,允成表面處理股份有限公司,熱處理,2024-04-27,1322.2,1315.59,1566.08,3485.79,10352
