InvoiceNo,Ref_WorkOrderID,ExportDate,DestinationCountry,CountryOfOrigin,Exporter_EORI,ProductID,ProductName,CN_Code,Quantity_pcs,NetWeight_kg,GrossWeight_kg,FOB_Value_USD
INV-EU-2024-02332,WO-2024-M12-02332,2024-05-11,Germany,Taiwan,TW2066222729,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,23881,1522.46,1641.87,5541
INV-EU-2024-02335,WO-2024-M12-02335,2024-05-11,Italy,Taiwan,TW2066233720,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,37410,2384.95,2572,13379
INV-EU-2024-02355,WO-2024-M10-02355,2024-05-11,France,Taiwan,TW2066833363,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,32038,544.66,571.89,3943
INV-EU-2024-02359,WO-2024-CS-02359,2024-05-11,Spain,Taiwan,TW2066338377,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,12498,3399.64,3649.6,14312
INV-EU-2024-02272,WO-2024-M10-02272,2024-05-12,Netherlands,Taiwan,TW2066252725,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,17532,298.06,312.96,1445
INV-EU-2024-02283,WO-2024-M12-02283,2024-05-12,Germany,Taiwan,TW2066497460,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,18405,1173.32,1265.35,6406
INV-EU-2024-02294,WO-2024-M10-02294,2024-05-12,Netherlands,Taiwan,TW2066187261,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,35772,608.13,638.54,4299
INV-EU-2024-02297,WO-2024-M10-02297,2024-05-12,Italy,Taiwan,TW2066711414,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,35099,596.69,626.52,2547
INV-EU-2024-02324,WO-2024-CS-02324,2024-05-12,France,Taiwan,TW2066538486,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,39518,10748.96,11539.32,68148
INV-EU-2024-02331,WO-2024-M12-02331,2024-05-12,Netherlands,Taiwan,TW2066566519,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,19363,1234.42,1331.24,6826
INV-EU-2024-02337,WO-2024-CS-02337,2024-05-12,Netherlands,Taiwan,TW2066892721,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,38772,10546.04,11321.48,80044
INV-EU-2024-02343,WO-2024-CS-02343,2024-05-12,Spain,Taiwan,TW2066134850,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,19323,5256.1,5642.56,23862
INV-EU-2024-02345,WO-2024-M12-02345,2024-05-12,Spain,Taiwan,TW2066869038,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,37655,2400.55,2588.83,8593
INV-EU-2024-02346,WO-2024-CS-02346,2024-05-12,France,Taiwan,TW2066685797,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,45969,12503.83,13423.21,66770
INV-EU-2024-02360,WO-2024-CS-02360,2024-05-12,France,Taiwan,TW2066844962,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,36587,9951.93,10683.67,76629
INV-EU-2024-02289,WO-2024-M10-02289,2024-05-13,Spain,Taiwan,TW2066684716,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,12931,219.84,230.83,745
INV-EU-2024-02298,WO-2024-M10-02298,2024-05-13,France,Taiwan,TW2066361868,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,19931,338.83,355.77,2493
INV-EU-2024-02302,WO-2024-M10-02302,2024-05-13,France,Taiwan,TW2066653952,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,44747,760.71,798.75,3263
INV-EU-2024-02314,WO-2024-M12-02314,2024-05-13,Netherlands,Taiwan,TW2066501686,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,30158,1922.58,2073.37,9574
INV-EU-2024-02318,WO-2024-M10-02318,2024-05-13,Spain,Taiwan,TW2066524220,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,10682,181.61,190.69,1369
INV-EU-2024-02327,WO-2024-CS-02327,2024-05-13,Italy,Taiwan,TW2066325954,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,23459,6381.08,6850.26,25077
INV-EU-2024-02334,WO-2024-M10-02334,2024-05-13,France,Taiwan,TW2066645112,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,32083,545.42,572.69,2808
INV-EU-2024-02338,WO-2024-M12-02338,2024-05-13,Italy,Taiwan,TW2066643415,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,45059,2872.57,3097.87,9422
INV-EU-2024-02342,WO-2024-M10-02342,2024-05-13,Netherlands,Taiwan,TW2066917528,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,41660,708.22,743.63,4058
INV-EU-2024-02344,WO-2024-CS-02344,2024-05-13,Spain,Taiwan,TW2066436952,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,39113,10638.95,11421.21,71174
INV-EU-2024-02351,WO-2024-CS-02351,2024-05-13,Spain,Taiwan,TW2066324943,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,46167,12557.55,13480.89,87651
INV-EU-2024-02352,WO-2024-M10-02352,2024-05-13,Netherlands,Taiwan,TW2066898516,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,34971,594.51,624.24,2800
INV-EU-2024-02354,WO-2024-M12-02354,2024-05-13,Germany,Taiwan,TW2066426925,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,18890,1204.25,1298.7,3937
INV-EU-2024-02378,WO-2024-M12-02378,2024-05-13,Netherlands,Taiwan,TW2066851013,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,41498,2645.56,2853.05,17196
INV-EU-2024-02306,WO-2024-CS-02306,2024-05-14,Spain,Taiwan,TW2066490551,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,24062,6545,7026.24,49611
INV-EU-2024-02347,WO-2024-M10-02347,2024-05-14,Germany,Taiwan,TW2066382951,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,41047,697.8,732.69,2365
INV-EU-2024-02353,WO-2024-CS-02353,2024-05-14,Germany,Taiwan,TW2066527703,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,44606,12132.93,13025.05,59694
INV-EU-2024-02363,WO-2024-CS-02363,2024-05-14,France,Taiwan,TW2066651898,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,40726,11077.66,11892.18,52286
INV-EU-2024-02372,WO-2024-CS-02372,2024-05-14,Spain,Taiwan,TW2066502426,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,12573,3419.87,3671.33,18535
INV-EU-2024-02373,WO-2024-CS-02373,2024-05-14,Netherlands,Taiwan,TW2066737841,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,37304,10146.78,10892.86,65954
INV-EU-2024-02379,WO-2024-M10-02379,2024-05-14,Germany,Taiwan,TW2066330664,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,22890,389.14,408.6,2630
INV-EU-2024-02392,WO-2024-CS-02392,2024-05-14,Spain,Taiwan,TW2066748629,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,12370,3364.72,3612.12,23923
INV-EU-2024-02312,WO-2024-CS-02312,2024-05-15,France,Taiwan,TW2066130266,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,41653,11329.75,12162.81,70017
INV-EU-2024-02325,WO-2024-M10-02325,2024-05-15,Germany,Taiwan,TW2066906629,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,37669,640.38,672.4,3759
INV-EU-2024-02328,WO-2024-M10-02328,2024-05-15,France,Taiwan,TW2066525982,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,12458,211.8,222.39,830
INV-EU-2024-02361,WO-2024-CS-02361,2024-05-15,France,Taiwan,TW2066369878,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,48160,13099.56,14062.76,60257
INV-EU-2024-02367,WO-2024-CS-02367,2024-05-15,Netherlands,Taiwan,TW2066875226,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,40612,11046.63,11858.87,62192
INV-EU-2024-02368,WO-2024-CS-02368,2024-05-15,France,Taiwan,TW2066200486,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,32248,8771.6,9416.56,62278
INV-EU-2024-02370,WO-2024-M10-02370,2024-05-15,Spain,Taiwan,TW2066398568,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,35004,595.07,624.82,4695
INV-EU-2024-02385,WO-2024-CS-02385,2024-05-15,Italy,Taiwan,TW2066521458,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,34226,9309.55,9994.07,53716
INV-EU-2024-02410,WO-2024-CS-02410,2024-05-15,France,Taiwan,TW2066814290,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,32841,8932.88,9589.7,27245
INV-EU-2024-02326,WO-2024-M12-02326,2024-05-16,Netherlands,Taiwan,TW2066499708,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,43202,2754.13,2970.14,15257
INV-EU-2024-02333,WO-2024-CS-02333,2024-05-16,Netherlands,Taiwan,TW2066811677,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,42259,11494.53,12339.71,65978
INV-EU-2024-02336,WO-2024-M12-02336,2024-05-16,Germany,Taiwan,TW2066618204,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,10296,656.37,707.85,4095
INV-EU-2024-02339,WO-2024-M10-02339,2024-05-16,Germany,Taiwan,TW2066780624,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,45226,768.85,807.29,5281
INV-EU-2024-02340,WO-2024-CS-02340,2024-05-16,Netherlands,Taiwan,TW2066661860,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,20094,5465.8,5867.68,31483
INV-EU-2024-02358,WO-2024-M12-02358,2024-05-16,Germany,Taiwan,TW2066844866,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,19517,1244.26,1341.85,9331
INV-EU-2024-02364,WO-2024-M12-02364,2024-05-16,Germany,Taiwan,TW2066822360,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,15992,1019.51,1099.47,7340
INV-EU-2024-02366,WO-2024-M12-02366,2024-05-16,Netherlands,Taiwan,TW2066557803,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,43665,2783.65,3001.97,16312
INV-EU-2024-02391,WO-2024-CS-02391,2024-05-16,France,Taiwan,TW2066744635,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,44872,12205.29,13102.73,82507
INV-EU-2024-02393,WO-2024-M12-02393,2024-05-16,Spain,Taiwan,TW2066708466,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,14538,926.81,999.5,3883
INV-EU-2024-02395,WO-2024-CS-02395,2024-05-16,Italy,Taiwan,TW2066557103,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,44878,12206.91,13104.47,77758
INV-EU-2024-02407,WO-2024-CS-02407,2024-05-16,Germany,Taiwan,TW2066100654,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,37029,10072.15,10812.73,67987
INV-EU-2024-02416,WO-2024-M10-02416,2024-05-16,Italy,Taiwan,TW2066869214,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,16742,284.63,298.86,1500
INV-EU-2024-02417,WO-2024-M12-02417,2024-05-16,Netherlands,Taiwan,TW2066307190,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,37037,2361.12,2546.3,13765
INV-EU-2024-02421,WO-2024-CS-02421,2024-05-16,Germany,Taiwan,TW2066102480,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,30613,8326.75,8939.01,31891
INV-EU-2024-02422,WO-2024-M12-02422,2024-05-16,France,Taiwan,TW2066288317,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,24800,1581.01,1705.01,7573
INV-EU-2024-02350,WO-2024-CS-02350,2024-05-17,Netherlands,Taiwan,TW2066541010,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,43342,11789.28,12656.12,84175
INV-EU-2024-02357,WO-2024-M12-02357,2024-05-17,Netherlands,Taiwan,TW2066388699,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,13823,881.22,950.34,5304
INV-EU-2024-02362,WO-2024-CS-02362,2024-05-17,Spain,Taiwan,TW2066310445,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,22169,6030.14,6473.52,35758
INV-EU-2024-02374,WO-2024-CS-02374,2024-05-17,Spain,Taiwan,TW2066665342,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,27417,7457.62,8005.96,58094
INV-EU-2024-02387,WO-2024-CS-02387,2024-05-17,Germany,Taiwan,TW2066304185,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,20092,5465.24,5867.08,21314
INV-EU-2024-02388,WO-2024-M12-02388,2024-05-17,Netherlands,Taiwan,TW2066543625,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,30658,1954.46,2107.75,14521
INV-EU-2024-02399,WO-2024-M10-02399,2024-05-17,Spain,Taiwan,TW2066242602,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,20671,351.41,368.98,2189
INV-EU-2024-02402,WO-2024-M10-02402,2024-05-17,Italy,Taiwan,TW2066467766,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,41375,703.39,738.56,3481
INV-EU-2024-02423,WO-2024-M12-02423,2024-05-17,Italy,Taiwan,TW2066609290,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,27758,1769.63,1908.42,5326
INV-EU-2024-02449,WO-2024-M10-02449,2024-05-17,Spain,Taiwan,TW2066195423,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,24755,420.85,441.89,2916
INV-EU-2024-02348,WO-2024-CS-02348,2024-05-18,Italy,Taiwan,TW2066693121,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,16182,4401.64,4725.28,16065
INV-EU-2024-02349,WO-2024-CS-02349,2024-05-18,Germany,Taiwan,TW2066691496,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,35368,9620.19,10327.55,32516
INV-EU-2024-02356,WO-2024-M12-02356,2024-05-18,Italy,Taiwan,TW2066837974,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,16422,1046.95,1129.06,3454
INV-EU-2024-02365,WO-2024-M12-02365,2024-05-18,France,Taiwan,TW2066664948,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,24610,1568.91,1691.96,6981
INV-EU-2024-02371,WO-2024-CS-02371,2024-05-18,Netherlands,Taiwan,TW2066103256,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,31570,8587.15,9218.55,37010
INV-EU-2024-02375,WO-2024-CS-02375,2024-05-18,Germany,Taiwan,TW2066523235,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,40582,11038.5,11850.14,36978
INV-EU-2024-02376,WO-2024-M12-02376,2024-05-18,Spain,Taiwan,TW2066849795,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,14750,940.33,1014.08,7334
INV-EU-2024-02382,WO-2024-M12-02382,2024-05-18,Netherlands,Taiwan,TW2066322686,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,32829,2092.85,2256.99,7597
INV-EU-2024-02384,WO-2024-M10-02384,2024-05-18,France,Taiwan,TW2066967447,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,37524,637.92,669.82,4076
INV-EU-2024-02394,WO-2024-CS-02394,2024-05-18,Spain,Taiwan,TW2066989384,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,35907,9766.89,10485.03,58894
INV-EU-2024-02401,WO-2024-M12-02401,2024-05-18,Spain,Taiwan,TW2066911806,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,11192,713.5,769.46,2632
INV-EU-2024-02403,WO-2024-M10-02403,2024-05-18,Italy,Taiwan,TW2066405200,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,27765,472.01,495.61,2284
INV-EU-2024-02404,WO-2024-M10-02404,2024-05-18,France,Taiwan,TW2066887314,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,26185,445.15,467.41,1535
INV-EU-2024-02406,WO-2024-M12-02406,2024-05-18,Italy,Taiwan,TW2066209233,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,33217,2117.64,2283.72,15818
INV-EU-2024-02413,WO-2024-M12-02413,2024-05-18,Netherlands,Taiwan,TW2066774296,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,37864,2413.89,2603.21,15955
INV-EU-2024-02424,WO-2024-M12-02424,2024-05-18,Spain,Taiwan,TW2066323039,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,25108,1600.69,1726.23,6802
INV-EU-2024-02427,WO-2024-CS-02427,2024-05-18,Spain,Taiwan,TW2066787334,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,45940,12495.69,13414.49,84720
INV-EU-2024-02433,WO-2024-M12-02433,2024-05-18,Netherlands,Taiwan,TW2066302416,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,12297,783.98,845.47,4139
INV-EU-2024-02440,WO-2024-M12-02440,2024-05-18,Italy,Taiwan,TW2066540323,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,37209,2372.08,2558.13,9203
INV-EU-2024-02444,WO-2024-M12-02444,2024-05-18,France,Taiwan,TW2066443809,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,12557,800.54,863.32,4066
INV-EU-2024-02462,WO-2024-M12-02462,2024-05-18,France,Taiwan,TW2066233265,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,22832,1455.59,1569.75,6753
INV-EU-2024-02471,WO-2024-CS-02471,2024-05-18,Spain,Taiwan,TW2066571971,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,20133,5476.3,5878.96,28367
INV-EU-2024-02369,WO-2024-M12-02369,2024-05-19,Italy,Taiwan,TW2066216645,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,10699,682.1,735.6,5368
INV-EU-2024-02377,WO-2024-M10-02377,2024-05-19,Netherlands,Taiwan,TW2066823510,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,30742,522.62,548.75,4008
INV-EU-2024-02381,WO-2024-CS-02381,2024-05-19,Netherlands,Taiwan,TW2066421704,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,37925,10315.63,11074.13,82112
INV-EU-2024-02383,WO-2024-CS-02383,2024-05-19,Germany,Taiwan,TW2066355485,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,26521,7213.97,7744.39,48045
INV-EU-2024-02389,WO-2024-M12-02389,2024-05-19,France,Taiwan,TW2066213252,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,38265,2439.43,2630.75,12685
INV-EU-2024-02390,WO-2024-CS-02390,2024-05-19,Germany,Taiwan,TW2066766465,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,17347,4718.53,5065.47,25951
INV-EU-2024-02396,WO-2024-M10-02396,2024-05-19,Italy,Taiwan,TW2066183898,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,35822,608.98,639.43,3349
INV-EU-2024-02409,WO-2024-M10-02409,2024-05-19,Germany,Taiwan,TW2066399384,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,39572,672.74,706.38,3182
INV-EU-2024-02411,WO-2024-CS-02411,2024-05-19,Spain,Taiwan,TW2066782805,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,29869,8124.59,8721.97,26973
INV-EU-2024-02419,WO-2024-CS-02419,2024-05-19,Spain,Taiwan,TW2066778649,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,10046,2732.57,2933.49,17515
INV-EU-2024-02429,WO-2024-M10-02429,2024-05-19,Spain,Taiwan,TW2066373418,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,39000,663,696.15,4501
INV-EU-2024-02438,WO-2024-M10-02438,2024-05-19,Spain,Taiwan,TW2066198665,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,21505,365.6,383.88,1868
INV-EU-2024-02476,WO-2024-M10-02476,2024-05-19,Spain,Taiwan,TW2066456530,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,49515,841.77,883.86,4722
INV-EU-2024-02477,WO-2024-M10-02477,2024-05-19,Spain,Taiwan,TW2066511706,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,41302,702.15,737.26,5441
INV-EU-2024-02485,WO-2024-M12-02485,2024-05-19,Netherlands,Taiwan,TW2066100210,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,32741,2087.27,2250.97,12356
INV-EU-2024-02488,WO-2024-M10-02488,2024-05-19,Germany,Taiwan,TW2066965541,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,41514,705.74,741.03,2371
INV-EU-2024-02380,WO-2024-CS-02380,2024-05-20,Italy,Taiwan,TW2066850653,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,48008,13058.23,14018.39,61634
INV-EU-2024-02386,WO-2024-M10-02386,2024-05-20,Germany,Taiwan,TW2066178093,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,21455,364.74,382.98,1141
INV-EU-2024-02398,WO-2024-M10-02398,2024-05-20,Netherlands,Taiwan,TW2066824053,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,10338,175.76,184.55,1140
INV-EU-2024-02412,WO-2024-M10-02412,2024-05-20,Spain,Taiwan,TW2066804841,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,38910,661.48,694.55,2579
INV-EU-2024-02414,WO-2024-M10-02414,2024-05-20,Italy,Taiwan,TW2066800126,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,31898,542.28,569.39,4002
INV-EU-2024-02415,WO-2024-CS-02415,2024-05-20,Netherlands,Taiwan,TW2066638125,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,19320,5255.05,5641.45,29480
INV-EU-2024-02420,WO-2024-M10-02420,2024-05-20,Netherlands,Taiwan,TW2066618392,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,35722,607.28,637.64,3674
INV-EU-2024-02426,WO-2024-CS-02426,2024-05-20,Netherlands,Taiwan,TW2066657557,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,14671,3990.74,4284.16,26298
INV-EU-2024-02442,WO-2024-M12-02442,2024-05-20,France,Taiwan,TW2066555975,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,36854,2349.47,2533.74,7941
INV-EU-2024-02450,WO-2024-CS-02450,2024-05-20,Spain,Taiwan,TW2066186581,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,16529,4495.95,4826.53,28639
INV-EU-2024-02451,WO-2024-M12-02451,2024-05-20,Germany,Taiwan,TW2066282436,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,31423,2003.26,2160.38,10096
INV-EU-2024-02455,WO-2024-M10-02455,2024-05-20,France,Taiwan,TW2066425929,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,22290,378.94,397.89,2879
INV-EU-2024-02458,WO-2024-M12-02458,2024-05-20,France,Taiwan,TW2066397091,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,13830,881.69,950.84,3359
INV-EU-2024-02464,WO-2024-M12-02464,2024-05-20,Spain,Taiwan,TW2066481958,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,19221,1225.34,1321.44,4460
INV-EU-2024-02465,WO-2024-M10-02465,2024-05-20,Italy,Taiwan,TW2066361844,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,45804,778.68,817.61,2608
INV-EU-2024-02466,WO-2024-M10-02466,2024-05-20,Netherlands,Taiwan,TW2066282138,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,47073,800.25,840.26,2728
INV-EU-2024-02473,WO-2024-M12-02473,2024-05-20,Germany,Taiwan,TW2066402558,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,16676,1063.12,1146.5,3774
INV-EU-2024-02475,WO-2024-M10-02475,2024-05-20,Netherlands,Taiwan,TW2066907212,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,38242,650.12,682.63,4505
INV-EU-2024-02481,WO-2024-CS-02481,2024-05-20,Netherlands,Taiwan,TW2066805230,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,41600,11315.47,12147.47,87694
INV-EU-2024-02489,WO-2024-M12-02489,2024-05-20,Spain,Taiwan,TW2066623623,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,41976,2676.01,2885.89,11132
INV-EU-2024-02494,WO-2024-CS-02494,2024-05-20,Spain,Taiwan,TW2066275170,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,43107,11725.24,12587.38,42093
INV-EU-2024-02505,WO-2024-M10-02505,2024-05-20,Italy,Taiwan,TW2066320687,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,42360,720.13,756.14,5559
INV-EU-2024-02509,WO-2024-CS-02509,2024-05-20,Spain,Taiwan,TW2066627848,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,22440,6103.83,6552.63,46755
INV-EU-2024-02405,WO-2024-M10-02405,2024-05-21,Germany,Taiwan,TW2066342571,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,20921,355.66,373.44,1138
INV-EU-2024-02428,WO-2024-CS-02428,2024-05-21,Germany,Taiwan,TW2066651588,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,15079,4101.51,4403.09,18825
INV-EU-2024-02430,WO-2024-CS-02430,2024-05-21,Italy,Taiwan,TW2066695591,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,34981,9515.1,10214.72,69745
INV-EU-2024-02461,WO-2024-CS-02461,2024-05-21,Spain,Taiwan,TW2066431417,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,41562,11304.87,12136.11,57089
INV-EU-2024-02480,WO-2024-CS-02480,2024-05-21,Spain,Taiwan,TW2066650703,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,32838,8932.13,9588.89,38050
INV-EU-2024-02490,WO-2024-CS-02490,2024-05-21,Italy,Taiwan,TW2066744438,P-CS-BS-003,底盤懸吊臂襯套軸套,73269098,19228,5230.18,5614.74,30178
INV-EU-2024-02504,WO-2024-M12-02504,2024-05-21,Netherlands,Taiwan,TW2066689355,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,10383,661.95,713.87,3614
INV-EU-2024-02515,WO-2024-M10-02515,2024-05-21,France,Taiwan,TW2066186142,P-M10-BN-002,電動車電池模組固定螺母 M10,73181699,18272,310.64,326.17,1832
INV-EU-2024-02522,WO-2024-M12-02522,2024-05-21,Netherlands,Taiwan,TW2066127605,P-M12-EH-001,高強度引擎汽缸頭螺栓 M12,73181595,45196,2881.27,3107.25,15126
